Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,ActivityLabel
387531,9.69,-1.36,2.76,0.02,0.01,-0.02,fall_forward
387551,9.60,-1.40,2.77,0.01,0.01,-0.02,fall_forward
387571,9.62,-1.36,2.71,0.01,0.02,-0.03,fall_forward
387591,9.68,-1.34,2.88,0.01,-0.00,-0.03,fall_forward
387611,9.65,-1.33,2.83,0.00,-0.00,-0.03,fall_forward
387631,9.62,-1.31,2.85,-0.00,0.01,-0.03,fall_forward
387651,9.58,-1.26,2.75,0.00,0.01,-0.03,fall_forward
387671,9.59,-1.30,2.93,0.00,-0.01,-0.03,fall_forward
387691,9.59,-1.32,2.74,-0.01,-0.00,-0.04,fall_forward
387711,9.64,-1.37,2.75,-0.01,-0.01,-0.03,fall_forward
387731,9.56,-1.36,2.81,-0.01,-0.02,-0.04,fall_forward
387751,9.66,-1.44,2.83,-0.01,-0.02,-0.03,fall_forward
387771,9.69,-1.36,2.79,-0.00,-0.03,-0.03,fall_forward
387791,9.62,-1.29,2.93,0.01,-0.02,-0.04,fall_forward
387811,9.64,-1.40,2.85,-0.01,-0.02,-0.03,fall_forward
387831,9.61,-1.36,2.81,-0.02,-0.01,-0.03,fall_forward
387851,9.63,-1.41,2.85,-0.01,-0.01,-0.03,fall_forward
387871,9.55,-1.42,2.79,0.01,-0.00,-0.03,fall_forward
387891,9.61,-1.45,2.97,0.02,-0.03,-0.03,fall_forward
387911,9.66,-1.39,2.82,0.00,-0.03,-0.03,fall_forward
387931,9.60,-1.33,2.89,-0.00,-0.04,-0.03,fall_forward
387951,9.56,-1.37,2.80,-0.02,-0.03,-0.04,fall_forward
387971,9.62,-1.42,2.75,-0.02,-0.03,-0.03,fall_forward
387991,9.64,-1.42,2.87,0.00,-0.02,-0.02,fall_forward
388011,9.54,-1.37,2.87,0.00,-0.03,-0.02,fall_forward
388031,9.61,-1.35,3.04,-0.03,-0.01,-0.03,fall_forward
388099,9.55,-1.34,3.11,-0.02,-0.01,-0.03,fall_forward
388119,9.56,-1.41,3.00,-0.03,-0.00,-0.03,fall_forward
388139,9.66,-1.42,3.00,-0.01,0.00,-0.03,fall_forward
388159,9.62,-1.32,2.98,-0.03,0.01,-0.03,fall_forward
388179,9.62,-1.36,2.99,-0.05,-0.00,-0.03,fall_forward
388199,9.58,-1.40,2.87,-0.05,-0.00,-0.03,fall_forward
388219,9.63,-1.34,2.92,-0.05,-0.00,-0.03,fall_forward
388239,9.63,-1.33,2.88,-0.06,-0.01,-0.03,fall_forward
388259,9.59,-1.33,2.86,-0.05,-0.02,-0.03,fall_forward
388279,9.62,-1.33,2.93,-0.06,-0.02,-0.03,fall_forward
388299,9.67,-1.37,2.91,-0.08,-0.02,-0.03,fall_forward
388319,9.60,-1.40,3.01,-0.09,-0.02,-0.04,fall_forward
388339,9.59,-1.33,2.88,-0.08,-0.01,-0.04,fall_forward
388359,9.59,-1.39,2.83,-0.08,-0.02,-0.03,fall_forward
388379,9.60,-1.44,2.90,-0.07,-0.02,-0.04,fall_forward
388399,9.59,-1.44,2.97,-0.08,-0.02,-0.04,fall_forward
388419,9.59,-1.49,2.88,-0.07,-0.02,-0.04,fall_forward
388439,9.57,-1.48,2.90,-0.06,-0.01,-0.04,fall_forward
388459,9.52,-1.50,2.97,-0.05,-0.01,-0.04,fall_forward
388479,9.62,-1.40,2.86,-0.05,-0.00,-0.04,fall_forward
388499,9.60,-1.49,2.84,-0.08,-0.00,-0.03,fall_forward
388519,9.49,-1.58,2.68,-0.04,-0.01,-0.04,fall_forward
388539,9.50,-1.41,3.08,-0.02,-0.03,-0.04,fall_forward
388559,9.69,-1.32,2.91,-0.05,-0.02,-0.03,fall_forward
388579,9.55,-1.44,3.00,-0.04,-0.03,-0.04,fall_forward
388599,9.67,-1.43,3.04,-0.10,-0.04,-0.04,fall_forward
388619,9.49,-1.53,2.79,-0.08,-0.03,-0.04,fall_forward
388639,9.64,-1.48,2.78,-0.02,-0.02,-0.03,fall_forward
388659,9.54,-1.40,2.81,-0.02,-0.01,-0.02,fall_forward
388679,9.55,-1.40,3.00,-0.04,-0.02,-0.02,fall_forward
388699,9.57,-1.48,2.88,-0.05,-0.01,-0.03,fall_forward
388719,9.64,-1.45,2.90,-0.03,-0.02,-0.03,fall_forward
388739,9.51,-1.44,2.92,-0.02,-0.03,-0.03,fall_forward
388759,9.61,-1.45,3.01,-0.04,-0.03,-0.03,fall_forward
388779,9.66,-1.45,2.84,-0.02,-0.00,-0.03,fall_forward
388799,9.55,-1.53,2.79,-0.01,0.01,-0.03,fall_forward
388819,9.52,-1.39,2.89,-0.03,-0.02,-0.03,fall_forward
388839,9.57,-1.42,2.80,-0.04,-0.02,-0.03,fall_forward
388859,9.57,-1.46,2.94,-0.03,-0.03,-0.03,fall_forward
388879,9.56,-1.45,2.88,-0.03,-0.04,-0.03,fall_forward
388899,9.50,-1.38,2.83,-0.03,-0.03,-0.03,fall_forward
388919,9.50,-1.41,2.92,-0.04,-0.03,-0.04,fall_forward
388939,9.62,-1.36,2.92,-0.05,-0.04,-0.04,fall_forward
388959,9.59,-1.49,2.88,-0.06,-0.03,-0.04,fall_forward
388979,9.49,-1.44,2.81,-0.04,-0.02,-0.04,fall_forward
388999,9.50,-1.47,2.91,-0.04,-0.04,-0.04,fall_forward
389019,9.51,-1.43,2.83,-0.06,-0.05,-0.04,fall_forward
389039,9.52,-1.47,2.88,-0.06,-0.04,-0.05,fall_forward
389059,9.52,-1.48,2.87,-0.04,-0.05,-0.05,fall_forward
389079,9.52,-1.48,2.87,-0.01,-0.05,-0.05,fall_forward
389099,9.55,-1.45,2.92,-0.02,-0.05,-0.05,fall_forward
389119,9.61,-1.45,2.78,-0.02,-0.05,-0.04,fall_forward
389139,9.58,-1.49,2.90,-0.06,-0.03,-0.05,fall_forward
389159,9.48,-1.51,2.53,-0.01,-0.03,-0.06,fall_forward
389179,9.54,-1.36,3.07,-0.01,-0.06,-0.06,fall_forward
389199,9.67,-1.39,2.89,-0.03,-0.04,-0.05,fall_forward
389219,9.49,-1.52,2.83,0.01,-0.05,-0.05,fall_forward
389239,9.55,-1.39,3.05,-0.07,-0.07,-0.06,fall_forward
389259,9.56,-1.51,2.61,-0.06,-0.07,-0.06,fall_forward
389279,9.70,-1.51,2.87,0.01,-0.06,-0.06,fall_forward
389299,9.63,-1.42,2.89,0.02,-0.07,-0.04,fall_forward
389319,9.59,-1.41,3.05,-0.01,-0.08,-0.04,fall_forward
389339,9.65,-1.46,2.98,-0.04,-0.07,-0.05,fall_forward
389359,9.63,-1.42,2.83,-0.03,-0.06,-0.06,fall_forward
389379,9.64,-1.43,2.74,-0.01,-0.08,-0.05,fall_forward
389399,9.70,-1.43,2.97,-0.02,-0.08,-0.05,fall_forward
389419,9.67,-1.42,2.81,-0.03,-0.06,-0.05,fall_forward
389439,9.70,-1.37,2.80,-0.01,-0.03,-0.05,fall_forward
389459,9.68,-1.34,2.84,-0.01,-0.02,-0.04,fall_forward
389479,9.64,-1.37,2.80,0.03,-0.02,-0.03,fall_forward
389499,9.69,-1.40,2.82,0.03,-0.00,-0.04,fall_forward
389519,9.61,-1.39,2.79,0.02,-0.00,-0.04,fall_forward
389539,9.67,-1.25,2.87,0.00,-0.01,-0.04,fall_forward
389559,9.62,-1.28,2.69,-0.01,-0.00,-0.03,fall_forward
389579,9.66,-1.30,2.79,0.01,-0.00,-0.03,fall_forward
389599,9.65,-1.32,2.82,0.02,0.02,-0.04,fall_forward
389619,9.63,-1.32,2.85,0.03,0.01,-0.03,fall_forward
389639,9.60,-1.31,2.90,0.00,0.01,-0.04,fall_forward
389659,9.60,-1.37,2.79,-0.02,0.00,-0.04,fall_forward
389679,9.60,-1.35,2.78,-0.02,0.01,-0.04,fall_forward
389699,9.58,-1.34,2.82,-0.00,-0.00,-0.04,fall_forward
389719,9.69,-1.28,2.82,0.00,-0.00,-0.04,fall_forward
389739,9.56,-1.26,2.85,-0.01,0.00,-0.04,fall_forward
389759,9.68,-1.32,2.76,-0.01,0.01,-0.03,fall_forward
389779,9.65,-1.30,2.84,-0.02,0.04,-0.04,fall_forward
389799,9.55,-1.34,2.85,0.01,0.01,-0.04,fall_forward
389819,9.48,-1.33,3.00,-0.00,-0.02,-0.05,fall_forward
389839,9.68,-1.23,2.87,-0.01,-0.01,-0.04,fall_forward
389859,9.64,-1.32,2.98,-0.00,-0.03,-0.03,fall_forward
389879,9.53,-1.22,2.90,-0.02,-0.04,-0.03,fall_forward
389899,9.64,-1.32,2.91,-0.01,-0.05,-0.03,fall_forward
389919,9.58,-1.36,2.83,0.00,-0.03,-0.04,fall_forward
389939,9.56,-1.34,2.84,0.01,-0.02,-0.03,fall_forward
389959,9.60,-1.29,2.94,0.00,-0.02,-0.03,fall_forward
389979,9.64,-1.29,2.90,-0.01,-0.02,-0.02,fall_forward
389999,9.56,-1.34,2.94,0.00,-0.01,-0.02,fall_forward
390019,9.61,-1.30,2.82,0.01,-0.01,-0.02,fall_forward
390039,9.62,-1.30,2.98,0.01,-0.01,-0.02,fall_forward
390059,9.61,-1.31,2.81,0.01,-0.00,-0.02,fall_forward
390079,9.54,-1.32,2.82,0.02,0.00,-0.02,fall_forward
390099,9.56,-1.32,2.97,0.01,-0.00,-0.02,fall_forward
390119,9.56,-1.32,2.99,-0.01,-0.00,-0.03,fall_forward
390139,9.65,-1.31,2.92,-0.00,-0.02,-0.02,fall_forward
390159,9.61,-1.35,2.90,-0.01,-0.01,-0.02,fall_forward
390179,9.59,-1.36,3.01,-0.01,-0.00,-0.02,fall_forward
390199,9.57,-1.35,3.02,-0.02,-0.00,-0.02,fall_forward
390219,9.68,-1.39,2.98,-0.02,-0.01,-0.02,fall_forward
390239,9.59,-1.32,2.98,-0.04,-0.01,-0.02,fall_forward
390259,9.54,-1.39,3.15,-0.05,-0.03,-0.03,fall_forward
390279,9.55,-1.39,3.07,-0.10,-0.04,-0.03,fall_forward
390299,9.63,-1.42,2.89,-0.09,-0.05,-0.02,fall_forward
390319,9.72,-1.34,2.95,-0.07,-0.05,-0.01,fall_forward
390339,9.70,-1.36,2.86,-0.07,-0.03,-0.02,fall_forward
390359,9.68,-1.36,2.88,-0.06,-0.03,-0.02,fall_forward
390379,9.58,-1.35,2.87,-0.08,-0.02,-0.02,fall_forward
390399,9.65,-1.20,2.81,-0.07,-0.01,-0.02,fall_forward
390419,9.56,-1.21,2.91,-0.09,0.00,-0.04,fall_forward
390439,9.51,-1.39,2.87,-0.13,0.00,-0.04,fall_forward
390459,9.51,-1.44,2.67,-0.11,0.01,-0.05,fall_forward
390479,9.65,-1.35,3.04,-0.12,-0.01,-0.06,fall_forward
390499,9.62,-1.38,2.89,-0.15,0.00,-0.05,fall_forward
390519,9.39,-1.44,3.09,-0.16,-0.03,-0.06,fall_forward
390539,9.63,-1.54,2.86,-0.20,-0.01,-0.07,fall_forward
390559,9.57,-1.58,2.81,-0.16,-0.02,-0.07,fall_forward
390579,9.62,-1.46,2.97,-0.09,-0.03,-0.05,fall_forward
390599,9.68,-1.55,2.83,-0.10,0.03,-0.03,fall_forward
390619,9.59,-1.54,2.82,-0.08,0.02,-0.03,fall_forward
390639,9.63,-1.47,2.88,-0.07,0.03,-0.03,fall_forward
390659,9.53,-1.57,2.75,-0.04,0.01,-0.02,fall_forward
390679,9.51,-1.47,2.97,0.00,-0.04,-0.02,fall_forward
390699,9.61,-1.40,2.89,-0.00,-0.04,-0.02,fall_forward
390719,9.58,-1.36,2.81,-0.01,-0.02,-0.02,fall_forward
390739,9.60,-1.34,2.98,-0.04,-0.00,-0.02,fall_forward
390759,9.57,-1.46,2.84,-0.05,-0.02,-0.02,fall_forward
390779,9.55,-1.46,2.95,-0.04,-0.02,-0.03,fall_forward
390799,9.54,-1.42,2.90,-0.04,-0.03,-0.03,fall_forward
390819,9.61,-1.38,2.89,-0.06,-0.03,-0.03,fall_forward
390839,9.59,-1.45,2.89,-0.07,-0.02,-0.03,fall_forward
390859,9.62,-1.43,2.78,-0.05,-0.01,-0.02,fall_forward
390879,9.58,-1.39,2.76,-0.04,-0.02,-0.02,fall_forward
390899,9.57,-1.38,2.84,-0.04,-0.02,-0.02,fall_forward
390919,9.66,-1.44,2.94,-0.04,-0.01,-0.03,fall_forward
390939,9.54,-1.43,2.85,-0.04,-0.01,-0.03,fall_forward
390959,9.53,-1.46,2.86,-0.04,-0.04,-0.03,fall_forward
390979,9.52,-1.41,2.89,-0.04,-0.04,-0.04,fall_forward
390999,9.45,-1.47,2.91,-0.04,-0.03,-0.04,fall_forward
391019,9.51,-1.46,2.95,-0.04,-0.03,-0.04,fall_forward
391039,9.62,-1.50,2.74,-0.04,-0.03,-0.04,fall_forward
391059,9.57,-1.43,2.94,-0.04,-0.03,-0.03,fall_forward
391079,9.53,-1.60,2.65,-0.03,-0.03,-0.04,fall_forward
391099,9.44,-1.55,3.00,-0.00,-0.01,-0.05,fall_forward
391119,9.57,-1.44,2.89,-0.04,-0.02,-0.04,fall_forward
391139,9.59,-1.57,2.69,-0.00,-0.02,-0.04,fall_forward
391159,9.49,-1.42,3.13,-0.03,-0.05,-0.05,fall_forward
391179,9.46,-1.55,2.50,-0.04,-0.02,-0.04,fall_forward
391199,9.56,-1.50,2.81,0.02,-0.03,-0.04,fall_forward
391219,9.45,-1.46,2.83,0.06,-0.02,-0.03,fall_forward
391239,9.38,-1.39,3.12,0.02,-0.03,-0.04,fall_forward
391259,9.31,-1.36,3.34,-0.05,-0.07,-0.05,fall_forward
391279,9.34,-1.49,2.94,-0.09,-0.04,-0.07,fall_forward
391299,9.47,-1.54,2.84,-0.07,-0.06,-0.07,fall_forward
391319,9.71,-1.51,2.93,-0.05,-0.02,-0.07,fall_forward
391339,9.78,-1.57,2.79,0.00,0.02,-0.06,fall_forward
391359,9.73,-1.48,3.00,0.04,0.02,-0.05,fall_forward
391379,9.71,-1.40,2.93,0.03,0.05,-0.05,fall_forward
391399,9.80,-1.46,2.79,0.06,0.04,-0.05,fall_forward
391419,9.65,-1.37,3.00,0.06,0.03,-0.05,fall_forward
391439,9.58,-1.42,2.95,0.06,0.01,-0.04,fall_forward
391459,9.51,-1.44,3.05,0.05,-0.00,-0.04,fall_forward
391479,9.57,-1.38,3.00,0.04,0.00,-0.05,fall_forward
391499,9.49,-1.30,3.06,0.03,0.00,-0.05,fall_forward
391519,9.56,-1.25,3.11,0.02,-0.01,-0.05,fall_forward
391539,9.54,-1.34,3.03,0.01,-0.01,-0.05,fall_forward
391559,9.59,-1.38,2.99,0.01,0.00,-0.05,fall_forward
391579,9.53,-1.42,2.99,0.01,-0.02,-0.04,fall_forward
391599,9.55,-1.37,3.04,0.02,-0.03,-0.03,fall_forward
391619,9.63,-1.29,2.95,0.01,-0.03,-0.04,fall_forward
391639,9.55,-1.30,3.05,0.01,-0.03,-0.03,fall_forward
391659,9.58,-1.24,3.07,0.01,-0.01,-0.04,fall_forward
391679,9.56,-1.20,2.99,-0.01,-0.02,-0.04,fall_forward
391699,9.50,-1.32,2.98,-0.04,-0.01,-0.05,fall_forward
391719,9.49,-1.29,2.88,-0.04,-0.01,-0.06,fall_forward
391739,9.45,-1.43,2.94,-0.02,-0.00,-0.06,fall_forward
391762,9.53,-1.32,3.06,-0.02,-0.03,-0.06,fall_forward
391781,9.47,-1.24,3.15,-0.03,-0.05,-0.06,fall_forward
391801,9.49,-1.24,3.10,-0.05,-0.07,-0.07,fall_forward
391821,9.64,-1.31,3.00,-0.04,-0.08,-0.06,fall_forward
391841,9.61,-1.29,2.96,-0.04,-0.06,-0.07,fall_forward
391861,9.59,-1.34,2.82,-0.02,-0.03,-0.06,fall_forward
391881,9.55,-1.32,2.88,-0.00,-0.05,-0.05,fall_forward
391901,9.62,-1.19,3.00,-0.01,-0.05,-0.06,fall_forward
391921,9.56,-1.31,3.03,-0.02,-0.03,-0.06,fall_forward
391941,9.49,-1.30,2.90,0.00,-0.07,-0.06,fall_forward
391961,9.56,-1.34,3.01,0.02,-0.08,-0.06,fall_forward
391981,9.65,-1.30,2.92,0.01,-0.05,-0.06,fall_forward
392001,9.58,-1.29,2.86,0.03,-0.05,-0.05,fall_forward
392021,9.50,-1.30,2.98,0.02,-0.05,-0.04,fall_forward
392041,9.56,-1.34,2.91,0.02,-0.04,-0.04,fall_forward
392061,9.63,-1.31,2.96,0.03,-0.04,-0.03,fall_forward
392081,9.59,-1.35,3.02,0.03,-0.04,-0.02,fall_forward
392153,9.63,-1.45,3.14,0.14,-0.03,0.03,fall_forward
392174,9.54,-1.27,3.16,0.13,-0.03,0.02,fall_forward
392194,9.55,-1.17,3.14,0.09,-0.07,0.02,fall_forward
392214,9.56,-1.08,3.03,0.05,-0.08,0.01,fall_forward
392234,9.55,-1.19,2.98,0.03,-0.06,0.00,fall_forward
392254,9.48,-1.22,2.69,0.03,-0.06,-0.01,fall_forward
392275,9.67,-1.16,2.94,0.02,-0.04,-0.02,fall_forward
392294,9.70,-1.08,3.10,-0.02,-0.04,-0.02,fall_forward
392314,9.65,-1.03,2.95,-0.05,-0.04,-0.03,fall_forward
392334,9.65,-0.99,2.90,-0.06,-0.03,-0.05,fall_forward
392354,9.70,-0.98,2.98,-0.12,-0.03,-0.06,fall_forward
392374,9.65,-1.08,2.84,-0.15,-0.02,-0.08,fall_forward
392394,9.62,-1.15,3.02,-0.14,-0.04,-0.09,fall_forward
392414,9.67,-1.08,3.01,-0.19,-0.03,-0.10,fall_forward
392434,9.52,-1.07,2.88,-0.23,-0.05,-0.10,fall_forward
392454,9.59,-1.01,3.08,-0.32,-0.06,-0.12,fall_forward
392474,9.67,-1.07,2.79,-0.37,-0.08,-0.13,fall_forward
392494,9.77,-1.21,2.60,-0.38,-0.03,-0.14,fall_forward
392514,9.64,-1.24,2.61,-0.40,0.01,-0.15,fall_forward
392534,9.70,-1.30,2.62,-0.41,0.01,-0.15,fall_forward
392554,9.68,-1.34,2.56,-0.43,0.02,-0.15,fall_forward
392574,9.57,-1.42,2.51,-0.44,0.04,-0.16,fall_forward
392594,9.37,-1.46,2.50,-0.43,0.06,-0.17,fall_forward
392614,9.37,-1.46,2.66,-0.42,-0.05,-0.16,fall_forward
392634,9.64,-1.55,2.74,-0.46,-0.10,-0.15,fall_forward
392654,9.92,-1.58,2.82,-0.45,-0.11,-0.14,fall_forward
392674,10.15,-1.54,3.19,-0.46,-0.15,-0.11,fall_forward
392694,10.26,-1.57,3.19,-0.49,-0.16,-0.05,fall_forward
392714,10.04,-1.72,3.07,-0.52,-0.17,-0.01,fall_forward
392734,10.15,-1.76,2.77,-0.51,-0.17,0.05,fall_forward
392754,9.81,-1.94,2.62,-0.48,-0.06,0.09,fall_forward
392774,9.64,-1.85,2.60,-0.43,-0.04,0.09,fall_forward
392794,9.64,-2.10,2.73,-0.46,0.01,0.08,fall_forward
392814,9.77,-2.24,2.35,-0.46,-0.04,0.09,fall_forward
392834,9.94,-2.39,2.21,-0.49,-0.05,0.03,fall_forward
392854,9.61,-2.88,1.85,-0.33,0.06,-0.04,fall_forward
392874,9.78,-2.12,2.49,-0.16,-0.01,-0.06,fall_forward
392894,9.23,-3.05,2.73,-0.02,-0.00,0.00,fall_forward
392914,9.62,-3.00,2.59,-0.03,-0.14,-0.10,fall_forward
392934,9.57,-2.68,2.94,0.23,-0.24,-0.10,fall_forward
392954,9.88,-2.64,2.94,0.23,-0.29,-0.11,fall_forward
392974,10.08,-2.21,2.93,0.26,-0.09,-0.11,fall_forward
393001,10.05,-1.25,2.53,0.03,0.06,-0.12,fall_forward
393020,10.02,-1.10,2.78,-0.03,0.01,-0.18,fall_forward
393040,10.24,-1.29,3.30,-0.17,0.14,-0.31,fall_forward
393060,9.87,-2.11,2.99,-0.08,0.12,-0.43,fall_forward
393080,10.33,-1.56,2.75,-0.02,0.03,-0.56,fall_forward
393100,10.51,-2.00,1.83,-0.13,0.23,-0.61,fall_forward
393120,9.86,-1.50,1.52,-0.12,0.39,-0.64,fall_forward
393140,9.10,-1.02,1.94,-0.16,0.54,-0.63,fall_forward
393160,8.15,-1.03,2.49,-0.35,0.48,-0.41,fall_forward
393180,7.52,-1.32,2.53,-0.26,0.17,-0.20,fall_forward
393200,7.96,-0.80,2.60,-0.33,0.00,-0.11,fall_forward
393220,8.22,-1.04,2.58,-0.49,0.09,-0.06,fall_forward
393240,8.37,-0.98,2.69,-0.64,0.09,-0.08,fall_forward
393260,8.65,-0.92,2.32,-0.78,0.17,-0.07,fall_forward
393280,8.59,-0.71,2.28,-0.82,0.17,-0.05,fall_forward
393300,8.65,-0.53,2.74,-0.88,0.12,-0.04,fall_forward
393320,9.15,-0.50,3.07,-0.93,0.02,0.01,fall_forward
393340,9.85,-0.65,3.21,-0.93,-0.00,0.06,fall_forward
393360,10.17,-0.91,3.23,-0.85,0.04,0.03,fall_forward
393380,10.31,-1.27,3.34,-0.68,0.15,-0.03,fall_forward
393400,9.87,-1.79,3.56,-0.58,0.24,-0.10,fall_forward
393420,9.81,-1.96,3.33,-0.51,0.27,-0.14,fall_forward
393440,9.76,-2.28,3.06,-0.42,0.30,-0.15,fall_forward
393460,9.78,-2.44,2.96,-0.16,0.22,-0.16,fall_forward
393480,10.16,-1.93,3.48,-0.04,0.25,-0.14,fall_forward
393500,10.02,-1.19,3.48,-0.04,0.34,-0.14,fall_forward
393520,10.01,-0.67,3.55,-0.11,0.38,-0.15,fall_forward
393540,9.90,-0.62,3.31,-0.10,0.41,-0.21,fall_forward
393560,9.79,-0.43,3.38,-0.10,0.52,-0.23,fall_forward
393580,9.13,-0.49,3.49,-0.11,0.50,-0.24,fall_forward
393600,8.86,-0.38,3.76,-0.14,0.38,-0.28,fall_forward
393620,8.86,-0.23,3.73,-0.17,0.38,-0.32,fall_forward
393640,8.70,-0.21,4.10,-0.23,0.34,-0.33,fall_forward
393660,8.77,-0.37,4.23,-0.28,0.18,-0.32,fall_forward
393680,8.82,-0.61,4.21,-0.32,0.10,-0.36,fall_forward
393700,9.40,-0.24,4.33,-0.40,-0.05,-0.37,fall_forward
393720,10.18,-0.09,4.02,-0.49,-0.01,-0.34,fall_forward
393740,10.10,-0.42,3.66,-0.47,0.08,-0.35,fall_forward
393760,9.53,-0.39,3.85,-0.54,0.18,-0.41,fall_forward
393780,9.13,-0.31,3.87,-0.59,0.19,-0.44,fall_forward
393800,9.04,-0.33,3.93,-0.60,0.14,-0.46,fall_forward
393820,8.98,-0.49,3.98,-0.60,0.06,-0.46,fall_forward
393840,9.07,-0.69,3.88,-0.58,0.01,-0.46,fall_forward
393860,9.07,-0.82,4.14,-0.57,0.01,-0.49,fall_forward
393880,9.24,-0.70,4.19,-0.55,-0.05,-0.48,fall_forward
393900,9.16,-0.96,4.23,-0.55,-0.14,-0.48,fall_forward
393920,9.13,-1.00,4.12,-0.54,-0.26,-0.47,fall_forward
393940,9.32,-0.89,3.73,-0.55,-0.31,-0.47,fall_forward
393960,9.29,-0.95,3.61,-0.47,-0.33,-0.44,fall_forward
393980,9.25,-0.99,3.46,-0.37,-0.32,-0.41,fall_forward
394000,9.15,-0.98,3.36,-0.29,-0.38,-0.35,fall_forward
394020,8.97,-0.96,3.50,-0.27,-0.43,-0.31,fall_forward
394040,9.21,-1.07,3.29,-0.20,-0.43,-0.26,fall_forward
394060,9.44,-1.14,3.53,-0.12,-0.39,-0.23,fall_forward
394080,9.72,-1.23,3.36,-0.07,-0.35,-0.21,fall_forward
394100,9.75,-1.19,3.35,-0.03,-0.26,-0.19,fall_forward
394120,9.84,-1.14,3.21,0.04,-0.18,-0.17,fall_forward
394140,9.83,-0.95,3.16,0.12,-0.08,-0.13,fall_forward
394160,9.64,-0.99,3.19,0.20,0.02,-0.10,fall_forward
394180,9.67,-0.78,3.30,0.25,0.01,-0.09,fall_forward
394200,9.99,-0.42,3.31,0.23,0.07,-0.08,fall_forward
394220,9.78,-0.12,3.34,0.19,0.20,-0.08,fall_forward
394240,9.35,0.08,3.54,0.16,0.25,-0.14,fall_forward
394260,9.21,0.13,3.66,0.10,0.20,-0.17,fall_forward
394280,9.31,-0.05,3.40,0.08,0.16,-0.13,fall_forward
394300,9.13,0.00,3.81,0.03,0.08,-0.08,fall_forward
394320,9.28,0.05,3.68,-0.04,0.03,-0.07,fall_forward
394340,9.25,0.02,3.63,-0.06,0.01,-0.06,fall_forward
394360,9.51,0.09,3.68,-0.08,0.02,-0.04,fall_forward
394380,9.24,0.03,3.77,-0.13,0.09,-0.04,fall_forward
394400,8.90,-0.24,3.85,-0.11,0.01,0.02,fall_forward
394420,8.96,-0.35,3.95,-0.07,-0.09,0.09,fall_forward
394440,9.08,-0.29,3.87,-0.00,-0.15,0.13,fall_forward
394460,8.94,-0.30,3.91,0.01,-0.18,0.15,fall_forward
394480,9.01,-0.41,3.83,0.01,-0.26,0.17,fall_forward
394500,9.19,-0.50,3.54,0.03,-0.35,0.21,fall_forward
394520,9.44,-0.55,3.67,0.08,-0.38,0.23,fall_forward
394540,9.62,-0.77,3.60,0.09,-0.33,0.25,fall_forward
394560,9.61,-1.04,3.39,0.16,-0.32,0.28,fall_forward
394580,9.54,-1.06,3.37,0.22,-0.31,0.29,fall_forward
394600,9.47,-1.14,3.42,0.27,-0.23,0.32,fall_forward
394620,9.33,-1.06,3.06,0.32,-0.22,0.36,fall_forward
394640,9.77,-0.77,2.84,0.35,-0.29,0.38,fall_forward
394660,10.21,-0.52,2.58,0.32,-0.18,0.35,fall_forward
394680,10.12,-0.54,2.34,0.30,0.05,0.31,fall_forward
394700,10.06,-0.68,2.58,0.39,0.12,0.28,fall_forward
394720,10.26,-1.18,3.48,0.36,0.22,0.29,fall_forward
394740,10.28,-1.87,3.59,0.30,0.37,0.39,fall_forward
394760,9.58,-2.01,3.34,0.37,0.39,0.47,fall_forward
394780,8.85,-1.70,3.35,0.56,0.17,0.44,fall_forward
394800,8.85,-1.13,3.69,0.64,-0.02,0.39,fall_forward
394820,8.78,-0.39,3.71,0.60,-0.16,0.35,fall_forward
394840,8.88,-0.28,3.47,0.54,-0.23,0.28,fall_forward
394860,8.96,0.12,3.51,0.39,-0.36,0.23,fall_forward
394880,9.28,0.05,3.21,0.23,-0.45,0.18,fall_forward
394900,9.41,-0.22,3.30,0.13,-0.52,0.11,fall_forward
394920,9.79,-0.26,2.89,-0.00,-0.51,0.08,fall_forward
394940,9.95,-0.41,2.82,-0.08,-0.47,0.04,fall_forward
394960,10.11,-0.48,2.70,-0.18,-0.39,-0.00,fall_forward
394980,10.24,-0.86,2.48,-0.27,-0.27,-0.03,fall_forward
395000,9.97,-1.22,2.31,-0.32,-0.17,-0.06,fall_forward
395020,9.60,-1.56,2.19,-0.28,-0.14,-0.07,fall_forward
395040,9.38,-1.70,2.25,-0.20,-0.19,-0.06,fall_forward
395060,9.31,-1.72,2.43,-0.14,-0.22,-0.06,fall_forward
395080,9.45,-1.50,2.76,-0.13,-0.27,-0.06,fall_forward
395100,9.92,-1.60,2.40,-0.13,-0.30,-0.04,fall_forward
395120,10.24,-1.64,2.56,-0.07,-0.27,-0.03,fall_forward
395140,10.16,-1.66,2.41,-0.03,-0.18,-0.02,fall_forward
395160,9.78,-1.70,2.25,0.02,-0.17,-0.02,fall_forward
395180,9.40,-1.53,2.32,0.06,-0.19,-0.02,fall_forward
395200,9.28,-1.34,2.28,0.07,-0.27,-0.01,fall_forward
395220,9.41,-1.26,2.34,0.08,-0.34,-0.01,fall_forward
395240,9.73,-1.26,2.13,0.09,-0.41,-0.00,fall_forward
395260,9.98,-1.24,2.01,0.09,-0.41,-0.00,fall_forward
395280,9.99,-1.26,2.06,0.08,-0.44,0.00,fall_forward
395300,10.34,-1.11,2.06,-0.00,-0.39,-0.01,fall_forward
